origin_date,sku,product_name,category,subcategory,recommendation_code,recommendation_title,recommended_action,priority,priority_rank,rationale,triggering_risk,confidence_status,required_follow_up,current_stock,on_order,lead_time_days,safety_stock,reorder_point,avg_weekly_demand,weeks_of_cover,excess_weeks_of_cover,earliest_breach_week,earliest_stockout_week,projected_stockout_date,valuation_basis_confirmed,arrival_timing_confirmed,on_order_policy,overstock_threshold_weeks,overstock_threshold_status,monetary_valuation_blocked
2025-03-04,SKU037,,,,REVIEW_PIPELINE,Review Replenishment Pipeline,"Prepare replenishment purchase order for week 7. Current pipeline is adequate through week 7, with Reorder Point breach projected in week 8.",3 — MEDIUM,3,"Inventory position remains above Reorder Point during immediate lead time, but declines to 595 units (below Reorder Point of 645 units) in week 8.",REORDER_POINT_BREACH_HORIZON,HIGH_CONFIDENCE,Review open purchase order ETAs during weekly inventory planning meeting.,1199.0,1019.0,6.0,333.0,645.0,202.8370450301246,10.934886177574667,1.2931742311669288,8.0,,,False,False,Policy_B_LT,8,ENGINEERING_RECOMMENDATION_PENDING_BUSINESS_APPROVAL,True
2025-03-04,SKU038,,,,REVIEW_PIPELINE,Review Replenishment Pipeline,"Prepare replenishment purchase order for week 3. Current pipeline is adequate through week 4, with Reorder Point breach projected in week 5.",3 — MEDIUM,3,"Inventory position remains above Reorder Point during immediate lead time, but declines to 161 units (below Reorder Point of 170 units) in week 5.",REORDER_POINT_BREACH_HORIZON,HIGH_CONFIDENCE,Review open purchase order ETAs during weekly inventory planning meeting.,290.0,202.0,11.0,45.0,170.0,64.37935008169414,7.64220203179555,0.0,5.0,8.0,2025-04-29,False,False,Policy_B_LT,8,ENGINEERING_RECOMMENDATION_PENDING_BUSINESS_APPROVAL,True
2025-03-04,SKU039,,,,REVIEW_PIPELINE,Review Replenishment Pipeline,"Prepare replenishment purchase order for week 6. Current pipeline is adequate through week 7, with Reorder Point breach projected in week 8.",3 — MEDIUM,3,"Inventory position remains above Reorder Point during immediate lead time, but declines to 105 units (below Reorder Point of 107 units) in week 8.",REORDER_POINT_BREACH_HORIZON,HIGH_CONFIDENCE,Review open purchase order ETAs during weekly inventory planning meeting.,154.0,181.0,13.0,32.0,107.0,28.75542693954838,11.649974827508556,2.5371414111495296,8.0,,,False,False,Policy_B_LT,8,ENGINEERING_RECOMMENDATION_PENDING_BUSINESS_APPROVAL,True
2025-03-04,SKU046,,,,REVIEW_PIPELINE,Review Replenishment Pipeline,"Prepare replenishment purchase order for week 2. Current pipeline is adequate through week 3, with Reorder Point breach projected in week 4.",3 — MEDIUM,3,"Inventory position remains above Reorder Point during immediate lead time, but declines to 211 units (below Reorder Point of 223 units) in week 4.",REORDER_POINT_BREACH_HORIZON,HIGH_CONFIDENCE,Review open purchase order ETAs during weekly inventory planning meeting.,326.0,226.0,9.0,100.0,223.0,85.8987896769309,6.426167377632399,0.0,4.0,7.0,2025-04-22,False,False,Policy_B_LT,8,ENGINEERING_RECOMMENDATION_PENDING_BUSINESS_APPROVAL,True
2025-03-04,SKU047,,,,REVIEW_PIPELINE,Review Replenishment Pipeline,"Prepare replenishment purchase order for week 1. Current pipeline is adequate through week 1, with Reorder Point breach projected in week 2.",3 — MEDIUM,3,"Inventory position remains above Reorder Point during immediate lead time, but declines to 14 units (below Reorder Point of 79 units) in week 2.",REORDER_POINT_BREACH_HORIZON,HIGH_CONFIDENCE,Review open purchase order ETAs during weekly inventory planning meeting.,148.0,116.0,3.0,57.0,79.0,123.80379114321855,2.132406427640005,0.0,2.0,3.0,2025-03-25,False,False,Policy_B_LT,8,ENGINEERING_RECOMMENDATION_PENDING_BUSINESS_APPROVAL,True
2025-03-04,SKU048,,,,REVIEW_PIPELINE,Review Replenishment Pipeline,"Prepare replenishment purchase order for week 1. Current pipeline is adequate through week 1, with Reorder Point breach projected in week 2.",3 — MEDIUM,3,"Inventory position remains above Reorder Point during immediate lead time, but declines to 32 units (below Reorder Point of 53 units) in week 2.",REORDER_POINT_BREACH_HORIZON,HIGH_CONFIDENCE,Review open purchase order ETAs during weekly inventory planning meeting.,109.0,55.0,7.0,26.0,53.0,70.94993029096803,2.311489233709329,0.0,2.0,3.0,2025-03-25,False,False,Policy_B_LT,8,ENGINEERING_RECOMMENDATION_PENDING_BUSINESS_APPROVAL,True
2025-03-04,SKU003,,,,FREEZE_REPLENISHMENT,Halt Inbound Replenishment,Pause purchase orders for 3 weeks. Total pipeline provides 12.3 weeks of cover (105 units surplus above 8-week horizon).,4 — LOW,4,Projected inventory position at horizon h=8 exceeds required safety stock by 105 units (2.2 surplus weeks of demand). Evaluated against approved 8-week production forecast horizon.,EXCESS_INVENTORY,HIGH_CONFIDENCE,Monitor weekly demand consumption and confirm no automated replenishment POs are released.,443.0,138.0,3.0,98.0,136.0,47.20981869406886,12.306761942150674,2.2309225784144147,,,,False,False,Policy_B_LT,8,ENGINEERING_RECOMMENDATION_PENDING_BUSINESS_APPROVAL,True
2025-03-04,SKU050,,,,FREEZE_REPLENISHMENT,Halt Inbound Replenishment,Pause purchase orders for 6 weeks. Total pipeline provides 14.8 weeks of cover (302 units surplus above 8-week horizon).,4 — LOW,4,Projected inventory position at horizon h=8 exceeds required safety stock by 302 units (5.4 surplus weeks of demand). Evaluated against approved 8-week production forecast horizon.,EXCESS_INVENTORY,HIGH_CONFIDENCE,Monitor weekly demand consumption and confirm no automated replenishment POs are released.,552.0,272.0,6.0,76.0,198.0,55.792522406996525,14.769004240193096,5.406814528718975,,,,False,False,Policy_B_LT,8,ENGINEERING_RECOMMENDATION_PENDING_BUSINESS_APPROVAL,True
2025-03-25,SKU010,,,,EXPEDITE_PO,Expedite Inbound Shipment,Expedite existing inbound purchase order of 6 units immediately or arrange emergency split-shipment. Physical stock of 43 units will be depleted in week 1.,1 — CRITICAL,1,"Projected inventory position drops to -107 units (stockout) in week 1, which is within the supplier lead time of 12 days. Open orders exist but require delivery acceleration.",STOCKOUT_IMMINENT,MEDIUM_CONFIDENCE,Contact supplier within 24 hours to expedite shipment and obtain tracking confirmation.,43.0,6.0,12.0,10.0,46.0,139.3544446538034,0.3516213646556457,0.0,1.0,1.0,2025-04-01,False,False,Policy_B_LT,8,ENGINEERING_RECOMMENDATION_PENDING_BUSINESS_APPROVAL,True
2025-03-25,SKU012,,,,EXPEDITE_PO,Expedite Inbound Shipment,Expedite existing inbound purchase order of 57 units immediately or arrange emergency split-shipment. Physical stock of 59 units will be depleted in week 1.,1 — CRITICAL,1,"Projected inventory position drops to -162 units (stockout) in week 1, which is within the supplier lead time of 13 days. Open orders exist but require delivery acceleration.",STOCKOUT_IMMINENT,MEDIUM_CONFIDENCE,Contact supplier within 24 hours to expedite shipment and obtain tracking confirmation.,59.0,57.0,13.0,25.0,77.0,214.23106210194697,0.5414714321156594,0.0,1.0,1.0,2025-04-01,False,False,Policy_B_LT,8,ENGINEERING_RECOMMENDATION_PENDING_BUSINESS_APPROVAL,True
2025-03-25,SKU013,,,,EXPEDITE_PO,Expedite Inbound Shipment,Expedite existing inbound purchase order of 75 units immediately or arrange emergency split-shipment. Physical stock of 83 units will be depleted in week 1.,1 — CRITICAL,1,"Projected inventory position drops to -43 units (stockout) in week 1, which is within the supplier lead time of 8 days. Open orders exist but require delivery acceleration.",STOCKOUT_IMMINENT,MEDIUM_CONFIDENCE,Contact supplier within 24 hours to expedite shipment and obtain tracking confirmation.,83.0,75.0,8.0,41.0,128.0,118.097848292912,1.337873655480333,0.0,1.0,1.0,2025-04-01,False,False,Policy_B_LT,8,ENGINEERING_RECOMMENDATION_PENDING_BUSINESS_APPROVAL,True
2025-03-25,SKU016,,,,EXPEDITE_PO,Expedite Inbound Shipment,Expedite existing inbound purchase order of 104 units immediately or arrange emergency split-shipment. Physical stock of 124 units will be depleted in week 1.,1 — CRITICAL,1,"Projected inventory position drops to -6 units (stockout) in week 1, which is within the supplier lead time of 13 days. Open orders exist but require delivery acceleration.",STOCKOUT_IMMINENT,MEDIUM_CONFIDENCE,Contact supplier within 24 hours to expedite shipment and obtain tracking confirmation.,124.0,104.0,13.0,65.0,217.0,121.84342015199914,1.8712541039604025,0.0,1.0,1.0,2025-04-01,False,False,Policy_B_LT,8,ENGINEERING_RECOMMENDATION_PENDING_BUSINESS_APPROVAL,True
2025-03-25,SKU023,,,,EXPEDITE_PO,Expedite Inbound Shipment,Expedite existing inbound purchase order of 3 units immediately or arrange emergency split-shipment. Physical stock of 130 units will be depleted in week 1.,1 — CRITICAL,1,"Projected inventory position drops to -8 units (stockout) in week 1, which is within the supplier lead time of 7 days. Open orders exist but require delivery acceleration.",STOCKOUT_IMMINENT,MEDIUM_CONFIDENCE,Contact supplier within 24 hours to expedite shipment and obtain tracking confirmation.,130.0,3.0,7.0,82.0,157.0,132.12948321615983,1.006588361375909,0.0,1.0,1.0,2025-04-01,False,False,Policy_B_LT,8,ENGINEERING_RECOMMENDATION_PENDING_BUSINESS_APPROVAL,True
2025-03-25,SKU026,,,,EXPEDITE_PO,Expedite Inbound Shipment,Expedite existing inbound purchase order of 20 units immediately or arrange emergency split-shipment. Physical stock of 40 units will be depleted in week 1.,1 — CRITICAL,1,"Projected inventory position drops to -161 units (stockout) in week 1, which is within the supplier lead time of 10 days. Open orders exist but require delivery acceleration.",STOCKOUT_IMMINENT,MEDIUM_CONFIDENCE,Contact supplier within 24 hours to expedite shipment and obtain tracking confirmation.,40.0,20.0,10.0,38.0,101.0,191.03400876373593,0.3140802016786753,0.0,1.0,1.0,2025-04-01,False,False,Policy_B_LT,8,ENGINEERING_RECOMMENDATION_PENDING_BUSINESS_APPROVAL,True
2025-03-25,SKU031,,,,EXPEDITE_PO,Expedite Inbound Shipment,Expedite existing inbound purchase order of 19 units immediately or arrange emergency split-shipment. Physical stock of 203 units will be depleted in week 2.,1 — CRITICAL,1,"Projected inventory position drops to -107 units (stockout) in week 2, which is within the supplier lead time of 8 days. Open orders exist but require delivery acceleration.",STOCKOUT_IMMINENT,MEDIUM_CONFIDENCE,Contact supplier within 24 hours to expedite shipment and obtain tracking confirmation.,203.0,19.0,8.0,26.0,88.0,159.77567682272155,1.389448033734942,0.0,1.0,2.0,2025-04-08,False,False,Policy_B_LT,8,ENGINEERING_RECOMMENDATION_PENDING_BUSINESS_APPROVAL,True
2025-03-25,SKU033,,,,EXPEDITE_PO,Expedite Inbound Shipment,Expedite existing inbound purchase order of 20 units immediately or arrange emergency split-shipment. Physical stock of 209 units will be depleted in week 2.,1 — CRITICAL,1,"Projected inventory position drops to -96 units (stockout) in week 2, which is within the supplier lead time of 14 days. Open orders exist but require delivery acceleration.",STOCKOUT_IMMINENT,MEDIUM_CONFIDENCE,Contact supplier within 24 hours to expedite shipment and obtain tracking confirmation.,209.0,20.0,14.0,92.0,267.0,157.93874143275542,1.449929244228528,0.0,1.0,2.0,2025-04-08,False,False,Policy_B_LT,8,ENGINEERING_RECOMMENDATION_PENDING_BUSINESS_APPROVAL,True
2025-03-25,SKU034,,,,EXPEDITE_PO,Expedite Inbound Shipment,Expedite existing inbound purchase order of 4 units immediately or arrange emergency split-shipment. Physical stock of 174 units will be depleted in week 1.,1 — CRITICAL,1,"Projected inventory position drops to -3 units (stockout) in week 1, which is within the supplier lead time of 4 days. Open orders exist but require delivery acceleration.",STOCKOUT_IMMINENT,MEDIUM_CONFIDENCE,Contact supplier within 24 hours to expedite shipment and obtain tracking confirmation.,174.0,4.0,4.0,37.0,62.0,173.4005204607736,1.0265251772428612,0.0,1.0,1.0,2025-04-01,False,False,Policy_B_LT,8,ENGINEERING_RECOMMENDATION_PENDING_BUSINESS_APPROVAL,True
2025-03-25,SKU040,,,,EXPEDITE_PO,Expedite Inbound Shipment,Expedite existing inbound purchase order of 146 units immediately or arrange emergency split-shipment. Physical stock of 64 units will be depleted in week 1.,1 — CRITICAL,1,"Projected inventory position drops to -73 units (stockout) in week 1, which is within the supplier lead time of 13 days. Open orders exist but require delivery acceleration.",STOCKOUT_IMMINENT,MEDIUM_CONFIDENCE,Contact supplier within 24 hours to expedite shipment and obtain tracking confirmation.,64.0,146.0,13.0,24.0,103.0,129.1242213897987,1.6263408812050408,0.0,1.0,1.0,2025-04-01,False,False,Policy_B_LT,8,ENGINEERING_RECOMMENDATION_PENDING_BUSINESS_APPROVAL,True
2025-03-25,SKU049,,,,EXPEDITE_PO,Expedite Inbound Shipment,Expedite existing inbound purchase order of 497 units immediately or arrange emergency split-shipment. Physical stock of 182 units will be depleted in week 1.,1 — CRITICAL,1,"Projected inventory position drops to -29 units (stockout) in week 1, which is within the supplier lead time of 12 days. Open orders exist but require delivery acceleration.",STOCKOUT_IMMINENT,MEDIUM_CONFIDENCE,Contact supplier within 24 hours to expedite shipment and obtain tracking confirmation.,182.0,497.0,12.0,126.0,495.0,205.13171266539143,3.3100684003334835,0.0,1.0,1.0,2025-04-01,False,False,Policy_B_LT,8,ENGINEERING_RECOMMENDATION_PENDING_BUSINESS_APPROVAL,True
2025-03-25,SKU001,,,,PLACE_PO,Issue Replenishment Purchase Order,Place replenishment purchase order for ~472 units. Target supplier delivery on or before week 1.,2 — HIGH,2,"Projected inventory position (420 units) breaches Reorder Point (544 units) in week 1, inside the supplier lead time window of 9 days.",REORDER_POINT_BREACH_LT,MEDIUM_CONFIDENCE,Create purchase order requisition and transmit to vendor within 48 hours.,549.0,571.0,9.0,221.0,544.0,117.87580193317689,9.50152602681695,0.0,1.0,,,False,False,Policy_B_LT,8,ENGINEERING_RECOMMENDATION_PENDING_BUSINESS_APPROVAL,True
2025-03-25,SKU002,,,,PLACE_PO,Issue Replenishment Purchase Order,Place replenishment purchase order for ~351 units. Target supplier delivery on or before week 1.,2 — HIGH,2,"Projected inventory position (139 units) breaches Reorder Point (322 units) in week 1, inside the supplier lead time window of 10 days.",REORDER_POINT_BREACH_LT,MEDIUM_CONFIDENCE,Create purchase order requisition and transmit to vendor within 48 hours.,230.0,341.0,10.0,96.0,322.0,87.80429581120214,6.503098677857073,0.0,1.0,7.0,2025-05-13,False,False,Policy_B_LT,8,ENGINEERING_RECOMMENDATION_PENDING_BUSINESS_APPROVAL,True
2025-03-25,SKU004,,,,PLACE_PO,Issue Replenishment Purchase Order,Issue a calibrated replenishment order for ~156 units to protect week 1 Reorder Point breach. Note: Long-horizon inventory indicates 3.3 weeks of terminal surplus; do not exceed required batch size.,2 — HIGH,2,Inventory position breaches Reorder Point (374 units) in week 1 (lead time is 13 days). Reorder takes strict precedence over terminal surplus to prevent intermediate stockout.,REORDER_POINT_BREACH_LT,MEDIUM_CONFIDENCE,Create purchase order requisition and transmit to vendor within 48 hours.,376.0,176.0,13.0,114.0,374.0,38.88687883217396,14.19501941470525,3.2634393181900347,1.0,,,False,False,Policy_B_LT,8,ENGINEERING_RECOMMENDATION_PENDING_BUSINESS_APPROVAL,True
2025-03-25,SKU006,,,,PLACE_PO,Issue Replenishment Purchase Order,Issue a calibrated replenishment order for ~262 units to protect week 1 Reorder Point breach. Note: Long-horizon inventory indicates 4.7 weeks of terminal surplus; do not exceed required batch size.,2 — HIGH,2,Inventory position breaches Reorder Point (346 units) in week 1 (lead time is 13 days). Reorder takes strict precedence over terminal surplus to prevent intermediate stockout.,REORDER_POINT_BREACH_LT,MEDIUM_CONFIDENCE,Create purchase order requisition and transmit to vendor within 48 hours.,255.0,628.0,13.0,111.0,346.0,60.56000971079808,14.580578903747398,4.74768619897281,1.0,,,False,False,Policy_B_LT,8,ENGINEERING_RECOMMENDATION_PENDING_BUSINESS_APPROVAL,True
2025-03-25,SKU017,,,,PLACE_PO,Issue Replenishment Purchase Order,Place replenishment purchase order for ~499 units. Target supplier delivery on or before week 1.,2 — HIGH,2,"Projected inventory position (115 units) breaches Reorder Point (220 units) in week 1, inside the supplier lead time window of 9 days.",REORDER_POINT_BREACH_LT,MEDIUM_CONFIDENCE,Create purchase order requisition and transmit to vendor within 48 hours.,247.0,48.0,9.0,96.0,220.0,124.69597158198661,2.3657540516939624,0.0,1.0,3.0,2025-04-15,False,False,Policy_B_LT,8,ENGINEERING_RECOMMENDATION_PENDING_BUSINESS_APPROVAL,True
2025-03-25,SKU021,,,,PLACE_PO,Issue Replenishment Purchase Order,Place replenishment purchase order for ~287 units. Target supplier delivery on or before week 1.,2 — HIGH,2,"Projected inventory position (55 units) breaches Reorder Point (95 units) in week 1, inside the supplier lead time window of 8 days.",REORDER_POINT_BREACH_LT,MEDIUM_CONFIDENCE,Create purchase order requisition and transmit to vendor within 48 hours.,131.0,179.0,8.0,42.0,95.0,71.82197775684494,4.316227562676046,0.0,1.0,5.0,2025-04-29,False,False,Policy_B_LT,8,ENGINEERING_RECOMMENDATION_PENDING_BUSINESS_APPROVAL,True
